STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,EBOOK,F_EBOOK,AUDIO_PH,F_AUD_PH,AUDIO_DL,F_AUD_DL,VIDEO_PH,F_VID_PH,VIDEO_DL,F_VID_DL,EC_LO_OT,F_EC_L_O,EC_ST,F_EC_ST,ELECCOLL,F_ELECOL,SUBSCRIP,F_PRSUB,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,REFERENC,F_REFER,REGBOR,F_REGBOR,TOTCIR,F_TOTCIR,KIDCIRCL,F_KIDCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,ELINFO,F_ELINFO,ELCONT,F_ELCONT,TOTCOLL,F_TOTCOL,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,KIDPRO,F_KIDPRO,YAPRO,F_YAPRO,TOTATTEN,F_TOTATT,KIDATTEN,F_KIDATT,YAATTEN,F_YAATT,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,WIFISESS,F_WIFISS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOMATCH
IL,IL0196,30294,"FREMONT PUBLIC LIBRARY DISTRICT","1170 NORTH MIDLOTHIAN ROAD",MUNDELEIN,60060,1237,"1170 NORTH MIDLOTHIAN ROAD",MUNDELEIN,60060,1237,LAKE,8475668702,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,37499,R_19,37499,1,R_19,0,R_19,0,R_19,17.98,R_19,17.98,R_19,22.25,R_19,40.23,R_19,4213412,R_19,55053,R_19,0,R_19,198447,R_19,4466912,R_19,1964683,R_19,501784,R_19,2466467,R_19,175441,R_19,177109,R_19,103710,R_19,456260,R_19,1354470,R_19,4277197,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,193385,R_19,100807,R_19,11508,R_19,9960,R_19,11061,R_19,20740,R_19,2235,R_19,30,R_19,13,R_19,43,R_19,170,R_19,3508,R_19,240261,R_19,17781,R_19,19426,R_19,724000,R_19,288185,R_19,48647,R_19,675353,R_19,336043,R_19,384690,R_19,1060043,R_19,28102,R_19,42277,R_19,1051,R_19,583,R_19,71,R_19,26558,R_19,16456,R_19,775,R_19,49,R_19,30406,R_19,32118,ID19,280921,2019,3,2,0,0,0,-88.0189,42.28195,17,97,51349,696535,21,21,8641.05,2000,1710,16980,0,A
IL,IL0197,30295,"GAIL BORDEN PUBLIC LIBRARY DISTRICT","270 NORTH GROVE AVENUE",ELGIN,60120,5505,"270 NORTH GROVE AVENUE",ELGIN,60120,5505,KANE,8477422411,ME,LD,MO,Y,OTH,N,07/01/2018,06/30/2019,144597,R_19,144597,1,R_19,2,R_19,1,R_19,30.7,R_19,30.7,R_19,113.71,R_19,144.41,R_19,11482555,R_19,338011,R_19,56756,R_19,704438,R_19,12581760,R_19,6966351,R_19,2049708,R_19,9016059,R_19,442463,R_19,458147,R_19,228198,R_19,1128808,R_19,3184277,R_19,13329144,R_19,0,R_19,0,R_19,0,R_19,59739,R_19,59739,R_19,108268,R_19,268689,R_19,8027,R_19,5931,R_19,2588,R_19,37855,R_19,0,R_19,31,R_19,13,R_19,44,R_19,258,R_19,10308,R_19,761285,R_19,75372,R_19,101030,R_19,1624825,R_19,558902,R_19,259070,R_19,1365755,R_19,1681242,R_19,1940312,R_19,3306067,R_19,17466,R_19,15198,R_19,3014,R_19,887,R_19,202,R_19,90348,R_19,33343,R_19,3436,R_19,145,R_19,113206,R_19,2354455,R_19,523981,2019,3,1,0,0,0,-88.2868,42.04223,17,89,23074,532403,12,12,8546.0,3033,1708,16980,0,A
IL,IL0198,30296,"GALENA PUBLIC LIBRARY DISTRICT","601 SOUTH BENCH STREET",GALENA,61036,2322,"601 SOUTH BENCH STREET",GALENA,61036,2322,"JO DAVIESS",8157770200,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,4606,R_19,4606,1,R_19,0,R_19,0,R_19,1.78,R_19,5.31,R_19,0.98,R_19,6.29,R_19,306401,R_19,12141,R_19,0,R_19,38865,R_19,357407,R_19,165116,R_19,41308,R_19,206424,R_19,25368,R_19,4737,R_19,17085,R_19,47190,R_19,90857,R_19,344471,R_19,0,R_19,0,R_19,0,R_19,14578,R_19,14578,R_19,0,R_19,28606,R_19,29386,R_19,1155,R_19,9498,R_19,3539,R_19,22311,R_19,3,R_19,13,R_19,16,R_19,45,R_19,2496,R_19,31000,R_19,6100,R_19,823,R_19,55132,R_19,14936,R_19,8807,R_19,46325,R_19,5900,R_19,14707,R_19,61032,R_19,4964,R_19,5498,R_19,339,R_19,197,R_19,12,R_19,4579,R_19,2559,R_19,262,R_19,13,R_19,3466,R_19,1498,R_19,43216,2019,3,1,0,0,0,-90.4317,42.41151,17,85,28300,21235,31,31,203.0,4020,1717,-4,N,A
IL,IL0199,30297,"GALESBURG PUBLIC LIBRARY","40 EAST SIMMONS STREET",GALESBURG,61401,4515,"40 EAST SIMMONS STREET",GALESBURG,61401,4515,KNOX,3093436118,ME,CI,SO,Y,CI1,N,01/01/2018,12/31/2018,32195,R_19,32195,1,R_19,0,R_19,0,R_19,8.0,R_19,12.0,R_19,6.95,R_19,18.95,R_19,1492445,R_19,80244,R_19,0,R_19,216926,R_19,1789615,R_19,683471,R_19,290197,R_19,973668,R_19,96783,R_19,3408,R_19,33245,R_19,133436,R_19,413799,R_19,1520903,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,134751,R_19,40387,R_19,8588,R_19,13103,R_19,11650,R_19,0,R_19,13,R_19,13,R_19,26,R_19,163,R_19,3139,R_19,179719,R_19,34073,R_19,8611,R_19,229181,R_19,54493,R_19,5894,R_19,223287,R_19,0,R_19,5894,R_19,229181,R_19,11167,R_19,8078,R_19,424,R_19,215,R_19,67,R_19,9139,R_19,5188,R_19,1105,R_19,22,R_19,21588,R_19,5400,R_19,24218,2019,3,1,0,0,0,-90.3704,40.94635,17,95,28326,49699,32,32,8.0,2012,1717,23660,1,A
IL,IL0200,30298,"GALVA PUBLIC LIBRARY DISTRICT","120 NORTHWEST THIRD AVENUE",GALVA,61434,1326,"120 NORTHWEST THIRD AVENUE",GALVA,61434,1326,HENRY,3099322180,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,3570,R_19,3570,1,R_19,0,R_19,0,R_19,0.0,R_19,1.0,R_19,3.1,R_19,4.1,R_19,362706,R_19,7942,R_19,0,R_19,3749,R_19,374397,R_19,166074,R_19,69098,R_19,235172,R_19,18890,R_19,7282,R_19,2881,R_19,29053,R_19,114907,R_19,379132,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,21868,R_19,44937,R_19,573,R_19,13782,R_19,2547,R_19,2,R_19,5,R_19,13,R_19,18,R_19,48,R_19,2444,R_19,19142,R_19,1503,R_19,2428,R_19,27719,R_19,8649,R_19,1455,R_19,26264,R_19,89,R_19,1544,R_19,27808,R_19,3854,R_19,3025,R_19,59,R_19,47,R_19,0,R_19,789,R_19,683,R_19,0,R_19,5,R_19,1406,R_19,1571,R_19,2500,2019,3,1,0,0,0,-90.0458,41.16736,17,73,28430,48913,42,42,311.0,2045,1717,19340,0,A
IL,IL0201,30299,"GENESEO PUBLIC LIBRARY DISTRICT","805 NORTH CHICAGO STREET",GENESEO,61254,1133,"805 NORTH CHICAGO STREET",GENESEO,61254,1133,HENRY,3099446452,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,14633,R_19,14633,1,R_19,0,R_19,0,R_19,1.0,R_19,2.0,R_19,6.33,R_19,8.33,R_19,623033,R_19,30382,R_19,18650,R_19,22360,R_19,694425,R_19,255259,R_19,45326,R_19,300585,R_19,37351,R_19,9779,R_19,15412,R_19,62542,R_19,189839,R_19,552966,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,61649,R_19,29470,R_19,4806,R_19,2515,R_19,7051,R_19,0,R_19,0,R_19,13,R_19,13,R_19,1649,R_19,3050,R_19,60415,R_19,1225,R_19,5800,R_19,91483,R_19,32421,R_19,14443,R_19,77040,R_19,44865,R_19,59308,R_19,136348,R_19,8137,R_19,8111,R_19,321,R_19,183,R_19,6,R_19,4590,R_19,2931,R_19,62,R_19,15,R_19,44381,R_19,1186,R_19,44263,2019,3,1,0,0,0,-90.1437,41.46346,17,73,28846,48913,31,31,303.0,2016,1717,19340,0,A
IL,IL0202,30300,"GENEVA PUBLIC LIBRARY DISTRICT","127 JAMES STREET",GENEVA,60134,2241,"127 JAMES STREET",GENEVA,60134,2241,KANE,6302320780,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,30505,R_19,30505,1,R_19,0,R_19,0,R_19,15.7,R_19,27.31,R_19,14.39,R_19,41.7,R_19,4917907,R_19,34142,R_19,0,R_19,438368,R_19,5390417,R_19,2004320,R_19,686175,R_19,2690495,R_19,223394,R_19,235206,R_19,97383,R_19,555983,R_19,818108,R_19,4064586,R_19,13047257,R_19,0,R_19,0,R_19,0,R_19,13047257,R_19,6498598,R_19,86523,R_19,36598,R_19,7484,R_19,16730,R_19,11999,R_19,1564,R_19,64,R_19,13,R_19,77,R_19,159,R_19,3541,R_19,269297,R_19,41597,R_19,20802,R_19,610464,R_19,296539,R_19,71062,R_19,539402,R_19,55427,R_19,126489,R_19,665891,R_19,29072,R_19,64610,R_19,900,R_19,535,R_19,67,R_19,27919,R_19,22402,R_19,601,R_19,14,R_19,16076,R_19,29415,R_19,229190,2019,3,1,0,0,0,-88.3057,41.88659,17,89,28872,532403,21,21,8526.01,3012,1714,16980,0,A
IL,IL0203,30301,"GENOA PUBLIC LIBRARY DISTRICT","240 WEST MAIN STREET",GENOA,60135,1146,"240 WEST MAIN STREET",GENOA,60135,1146,DEKALB,8157842627,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,5193,R_19,5193,1,R_19,0,R_19,0,R_19,0.0,R_19,1.85,R_19,2.23,R_19,4.08,R_19,239282,R_19,11152,R_19,0,R_19,24390,R_19,274824,R_19,122248,R_19,18987,R_19,141235,R_19,34113,R_19,10779,R_19,4056,R_19,48948,R_19,77119,R_19,267302,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,86768,R_19,22819,R_19,42414,R_19,587,R_19,8190,R_19,1450,R_19,818,R_19,15,R_19,13,R_19,28,R_19,85,R_19,2340,R_19,21553,R_19,5039,IG15,1881,R_19,34656,R_19,11502,R_19,1996,R_19,32660,R_19,1978,R_19,3974,R_19,36634,R_19,9225,R_19,5065,R_19,126,R_19,70,R_19,15,R_19,2649,R_19,2356,R_19,62,R_19,10,R_19,3692,R_19,0,IG15,9937,2019,3,2,0,0,0,-88.6945,42.0975,17,37,28898,104897,31,31,1.0,2026,1716,16980,0,A
IL,IL0204,30302,"GEORGETOWN PUBLIC LIBRARY","102 WEST WEST STREET",GEORGETOWN,61846,1856,"102 WEST WEST STREET",GEORGETOWN,61846,1856,VERMILION,2176622164,ME,CI,SO,Y,CI1,N,05/01/2018,04/30/2019,3474,R_19,3474,1,R_19,0,R_19,0,R_19,0.0,R_19,0.63,R_19,0.5,R_19,1.13,R_19,25473,R_19,8794,R_19,8057,R_19,3630,R_19,45954,R_19,-9,H_19,-9,H_19,-9,H_19,3800,R_19,250,R_19,400,R_19,4450,R_19,-9,H_19,55845,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,22395,R_19,0,R_19,160,R_19,0,R_19,360,R_19,0,R_19,0,R_19,13,R_19,13,R_19,10,R_19,1900,R_19,4000,R_19,675,R_19,838,R_19,15788,R_19,2000,R_19,0,R_19,15788,R_19,0,R_19,0,R_19,15788,R_19,3437,R_19,3255,R_19,45,R_19,29,R_19,6,R_19,461,R_19,350,R_19,66,R_19,7,R_19,1788,R_19,220,R_19,225,2019,3,1,0,0,0,-87.6349,39.97537,17,183,28963,75758,23,23,110.0,3003,1715,19180,0,A
IL,IL0205,30474,"MOYER DISTRICT LIBRARY","618 SOUTH SANGAMON AVENUE","GIBSON CITY",60936,1721,"618 SOUTH SANGAMON AVENUE","GIBSON CITY",60936,1721,FORD,2177845343,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,5402,R_19,5402,1,R_19,0,R_19,0,R_19,0.0,R_19,1.0,R_19,2.53,R_19,3.53,R_19,231080,R_19,14501,R_19,0,R_19,93965,R_19,339546,R_19,102850,R_19,14589,R_19,117439,R_19,20474,R_19,1441,R_19,3293,R_19,25208,R_19,83966,R_19,226613,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,38902,R_19,111442,R_19,1717,R_19,111442,R_19,4132,R_19,0,R_19,6,R_19,13,R_19,19,R_19,29,R_19,2704,R_19,40050,R_19,5020,R_19,2113,R_19,47131,R_19,13154,R_19,2420,R_19,44711,R_19,65,R_19,2485,R_19,47196,R_19,7999,R_19,6784,R_19,482,R_19,188,R_19,35,R_19,7073,R_19,5160,R_19,220,R_19,10,R_19,4015,R_19,1956,IG18,22464,2019,3,2,0,0,0,-88.3752,40.45914,17,53,29125,12961,32,32,9620.0,3046,1716,-4,N,A
IL,IL0206,30303,"GILLESPIE PUBLIC LIBRARY","201 WEST CHESTNUT STREET",GILLESPIE,62033,1506,"201 WEST CHESTNUT STREET",GILLESPIE,62033,1506,MACOUPIN,2178393614,ME,CI,SO,Y,CI1,N,05/01/2018,04/30/2019,3319,R_19,3319,1,R_19,0,R_19,0,R_19,0.63,R_19,0.63,R_19,0.93,R_19,1.56,R_19,37042,R_19,7902,R_19,0,R_19,8871,R_19,53815,R_19,-9,H_19,-9,H_19,-9,H_19,7463,R_19,1764,R_19,628,R_19,9855,R_19,-9,H_19,52850,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,13066,R_19,36730,R_19,163,R_19,28179,R_19,1065,R_19,0,R_19,3,R_19,13,R_19,16,R_19,12,R_19,1768,R_19,6250,R_19,1300,R_19,413,R_19,9820,R_19,2151,R_19,612,R_19,9208,R_19,0,R_19,612,R_19,9820,R_19,3461,R_19,1404,R_19,61,R_19,28,R_19,28,R_19,425,R_19,200,R_19,125,R_19,6,R_19,1914,R_19,0,IG15,-1,2019,3,2,0,0,0,-89.8172,39.12602,17,117,29236,44926,32,32,9569.0,3024,1713,41180,0,A
IL,IL0207,30304,"GILMAN-DANFORTH DISTRICT LIBRARY","715 NORTH MAPLE STREET",GILMAN,60938,1747,"715 NORTH MAPLE STREET",GILMAN,60938,1747,IROQUOIS,8152657522,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,3032,R_19,3032,1,R_19,0,R_19,0,R_19,1.0,R_19,3.7,R_19,0.08,R_19,3.78,R_19,179817,R_19,5476,R_19,9747,R_19,21825,R_19,216865,R_19,92449,R_19,14294,R_19,106743,R_19,9187,R_19,854,R_19,2087,R_19,12128,R_19,47431,R_19,166302,R_19,14510,R_19,0,R_19,0,R_19,0,R_19,14510,R_19,14510,R_19,22016,R_19,68974,R_19,672,R_19,29000,R_19,2601,R_19,130,R_19,0,R_19,13,R_19,13,R_19,12,R_19,2214,R_19,9774,R_19,21,R_19,662,R_19,17339,R_19,5111,R_19,833,R_19,16506,R_19,0,R_19,833,R_19,17339,R_19,5438,R_19,3575,R_19,178,R_19,46,R_19,5,R_19,1302,R_19,575,R_19,6,R_19,8,R_19,1093,R_19,2722,IG18,-1,2019,3,2,0,0,0,-87.9872,40.76149,17,75,29275,27114,32,32,9506.0,3056,1716,-4,N,A
IL,IL0208,30305,"GIRARD TOWNSHIP LIBRARY","201 WEST MADISON STREET",GIRARD,62640,1551,"201 WEST MADISON STREET",GIRARD,62640,1551,MACOUPIN,2176272414,ME,CI,SO,Y,CI1,N,04/01/2018,03/31/2019,2466,R_19,2466,1,R_19,0,R_19,0,R_19,0.0,R_19,1.05,R_19,0.3,R_19,1.35,R_19,35717,R_19,6164,R_19,0,R_19,20205,R_19,62086,R_19,-9,H_19,-9,H_19,-9,H_19,2185,R_19,600,R_19,2048,R_19,4833,R_19,-9,H_19,34435,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,16489,R_19,315,R_19,740,R_19,28019,R_19,2058,R_19,0,R_19,0,R_19,13,R_19,13,R_19,62,R_19,1560,R_19,24456,R_19,894,R_19,188,R_19,5756,R_19,503,R_19,348,R_19,5408,R_19,0,R_19,348,R_19,5756,R_19,574,R_19,319,R_19,14,R_19,4,R_19,0,R_19,745,R_19,109,R_19,0,R_19,8,R_19,2220,R_19,0,IG18,36,2019,3,2,0,0,0,-89.7793,39.44541,17,117,29392,44926,42,42,9561.0,4026,1713,41180,0,A
IL,IL0209,30306,"GLEN ELLYN PUBLIC LIBRARY","400 DUANE STREET","GLEN ELLYN",60137,4508,"400 DUANE STREET","GLEN ELLYN",60137,4508,DUPAGE,6304690879,ME,CI,SO,Y,CI1,N,01/01/2018,12/31/2018,27450,R_19,27450,1,R_19,0,R_19,0,R_19,13.44,R_19,17.9,R_19,24.55,R_19,42.45,R_19,4634795,R_19,84025,R_19,0,R_19,405213,R_19,5124033,R_19,1906935,R_19,558281,R_19,2465216,R_19,230679,R_19,156348,R_19,65048,R_19,452075,R_19,751018,R_19,3668309,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,1769691,R_19,116857,R_19,116857,R_19,11578,R_19,364128,R_19,9482,R_19,40066,R_19,29,R_19,13,R_19,42,R_19,219,R_19,3536,R_19,274548,R_19,69757,R_19,15092,R_19,680703,R_19,339632,R_19,71815,R_19,608888,R_19,189245,R_19,261060,R_19,869948,R_19,36800,R_19,39578,R_19,1080,R_19,551,R_19,130,R_19,27513,R_19,14026,R_19,1951,R_19,51,R_19,23655,R_19,795333,R_19,213660,2019,3,1,0,0,0,-88.0713,41.87549,17,43,29756,922921,21,21,8422.0,3016,1706,16980,0,A
IL,IL0210,30307,"GLENCOE PUBLIC LIBRARY","320 PARK AVENUE",GLENCOE,60022,1526,"320 PARK AVENUE",GLENCOE,60022,1526,COOK,8478355056,ME,CI,SO,Y,CI1,N,03/01/2018,02/28/2019,8723,R_19,8723,1,R_19,0,R_19,0,R_19,10.28,R_19,12.11,R_19,8.81,R_19,20.92,R_19,2324455,R_19,30034,R_19,0,R_19,71678,R_19,2426167,R_19,1184396,R_19,406166,R_19,1590562,R_19,136830,R_19,97444,R_19,38690,R_19,272964,R_19,420620,R_19,2284146,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,31689,R_19,65480,R_19,31300,R_19,6759,R_19,3154,R_19,9430,R_19,647,R_19,44,R_19,13,R_19,57,R_19,195,R_19,3588,R_19,97534,R_19,18857,R_19,5768,R_19,262939,R_19,78105,R_19,77403,R_19,185536,R_19,77403,R_19,154806,R_19,340342,R_19,14237,R_19,10811,R_19,531,R_19,330,R_19,8,R_19,12620,R_19,9182,R_19,21,R_19,31,R_19,23837,R_19,21772,R_19,120000,2019,3,1,0,0,0,-87.7585,42.13463,17,31,29652,5150233,21,21,8002.0,2016,1710,16980,0,A
IL,IL0211,30308,"GLENSIDE PUBLIC LIBRARY DISTRICT","25 EAST FULLERTON AVENUE","GLENDALE HEIGHTS",60139,2688,"25 EAST FULLERTON AVENUE","GLENDALE HEIGHTS",60139,2688,DUPAGE,6302601550,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,36259,R_19,36259,1,R_19,0,R_19,0,R_19,14.52,R_19,17.12,R_19,15.92,R_19,33.04,R_19,3899978,R_19,51825,R_19,0,R_19,93103,R_19,4044906,R_19,1681491,R_19,478632,R_19,2160123,R_19,139783,R_19,88308,R_19,63000,R_19,291091,R_19,1063537,R_19,3514751,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,88057,R_19,93377,R_19,73695,R_19,5996,R_19,28198,R_19,10219,R_19,241,R_19,23,R_19,13,R_19,36,R_19,169,R_19,3536,R_19,264276,R_19,12511,R_19,11989,R_19,266147,R_19,125905,R_19,22631,R_19,243516,R_19,12795,R_19,35426,R_19,278942,R_19,1260,R_19,2074,R_19,1558,R_19,1025,R_19,161,R_19,27794,R_19,22569,R_19,2037,R_19,60,R_19,66157,R_19,31056,ID19,62283,2019,3,2,0,0,0,-88.0894,41.91721,17,43,29730,922921,21,21,8412.08,3000,1708,16980,0,A
IL,IL0212,30309,"GLENVIEW PUBLIC LIBRARY","1930 GLENVIEW ROAD",GLENVIEW,60025,2848,"1930 GLENVIEW ROAD",GLENVIEW,60025,2848,COOK,8477297500,ME,CI,SO,Y,CI1,N,01/01/2018,12/31/2018,44692,R_19,44692,1,R_19,0,R_19,0,R_19,23.5,R_19,34.48,R_19,43.14,R_19,77.62,R_19,6300738,R_19,1257964,R_19,2973,R_19,293860,R_19,7855535,R_19,4023944,R_19,1301252,R_19,5325196,R_19,349863,R_19,257039,R_19,88048,R_19,694950,R_19,946931,R_19,6967077,R_19,39536,R_19,0,R_19,0,R_19,0,R_19,39536,R_19,257586,R_19,260279,R_19,45208,R_19,23693,R_19,24063,R_19,19592,R_19,137,R_19,72,R_19,13,R_19,85,R_19,471,R_19,3744,R_19,454760,R_19,125211,R_19,20390,R_19,917706,R_19,487480,R_19,65161,R_19,852545,R_19,193078,R_19,258239,R_19,1110784,R_19,38911,R_19,27729,R_19,1122,R_19,614,R_19,40,R_19,38880,R_19,25637,R_19,246,R_19,61,R_19,44554,R_19,99502,R_19,400582,2019,3,1,0,0,0,-87.8069,42.07284,17,31,29938,5150233,21,21,8021.0,2008,1709,16980,0,A
IL,IL0213,30310,"GLENWOOD-LYNWOOD PUBLIC LIBRARY DISTRICT","19901 STONY ISLAND AVENUE",LYNWOOD,60411,8659,"19901 STONY ISLAND AVENUE",LYNWOOD,60411,8659,COOK,7087580090,ME,LD,MO,Y,OTH,N,07/01/2018,06/30/2019,17976,R_19,17976,1,R_19,0,R_19,1,R_19,0.88,R_19,1.75,R_19,13.25,R_19,15.0,R_19,1354447,R_19,40944,R_19,0,R_19,46053,R_19,1441444,R_19,689667,R_19,141760,R_19,831427,R_19,40876,R_19,13929,R_19,3354,R_19,58159,R_19,511060,R_19,1400646,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,63884,R_19,8500,R_19,2506,R_19,3500,R_19,3039,R_19,100,R_19,18,R_19,13,R_19,31,R_19,46,R_19,4760,R_19,83008,R_19,3459,R_19,6920,R_19,58916,R_19,15960,R_19,1188,R_19,57728,R_19,3014,R_19,4202,R_19,61930,R_19,5640,R_19,7932,R_19,550,R_19,143,R_19,20,R_19,6946,R_19,2347,R_19,124,R_19,44,R_19,19784,R_19,4623,R_19,13032,2019,3,1,0,0,0,-87.5779,41.53399,17,31,45421,5150233,21,21,8285.05,5044,1702,16980,0,A
IL,IL0214,30311,"GOLCONDA PUBLIC LIBRARY","126 WEST MAIN STREET",GOLCONDA,62938,M,"126 WEST MAIN STREET",GOLCONDA,62938,M,POPE,6186836531,ME,CI,SO,Y,CI1,N,05/01/2018,04/30/2019,668,R_19,668,1,R_19,0,R_19,0,R_19,0.0,R_19,1.08,R_19,0.03,R_19,1.11,R_19,35300,R_19,835,R_19,0,R_19,5705,R_19,41840,R_19,-9,H_19,-9,H_19,-9,H_19,3096,R_19,0,R_19,0,R_19,3096,R_19,-9,H_19,43473,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,184,R_19,14497,R_19,0,R_19,392,R_19,0,R_19,495,R_19,0,R_19,0,R_19,13,R_19,13,R_19,4,R_19,1501,R_19,5400,R_19,3600,R_19,122,R_19,3741,R_19,210,R_19,0,R_19,3741,R_19,0,R_19,0,R_19,3741,R_19,1399,R_19,615,R_19,15,R_19,15,R_19,0,R_19,274,R_19,274,R_19,0,R_19,6,R_19,847,R_19,847,R_19,50,2019,3,1,0,0,0,-88.4876,37.36761,17,151,30133,4177,43,43,9713.0,2035,1715,-4,N,A
IL,IL0216,30316,"GRANDE PRAIRIE PUBLIC LIBRARY DISTRICT","3479 WEST 183RD STREET","HAZEL CREST",60429,2419,"3479 WEST 183RD STREET","HAZEL CREST",60429,2419,COOK,7087985563,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,30641,R_19,30641,1,R_19,0,R_19,0,R_19,3.75,R_19,7.5,R_19,14.5,R_19,22.0,R_19,1436915,R_19,47164,R_19,20950,R_19,21844,R_19,1526873,R_19,687078,R_19,193187,R_19,880265,R_19,43164,R_19,31338,R_19,36271,R_19,110773,R_19,147054,R_19,1138092,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,57370,R_19,5758,R_19,5328,R_19,1134,R_19,6887,R_19,659,R_19,15,R_19,13,R_19,28,R_19,125,R_19,3841,R_19,163800,R_19,25984,R_19,11240,R_19,58132,R_19,14868,R_19,5354,R_19,52778,R_19,1017,R_19,6371,R_19,59149,R_19,11222,R_19,9582,R_19,143,R_19,86,R_19,29,R_19,5522,R_19,2496,R_19,594,R_19,31,R_19,30000,R_19,6200,R_19,3094,2019,3,1,0,0,0,-87.702,41.55709,17,31,33695,5150233,21,21,8299.02,2001,1702,16980,0,A
IL,IL0217,30318,"SIX MILE REGIONAL LIBRARY DISTRICT","2001 DELMAR AVENUE","GRANITE CITY",62040,4534,"2001 DELMAR AVENUE","GRANITE CITY",62040,4534,MADISON,6184526238,ME,LD,MO,Y,OTH,N,07/01/2018,06/30/2019,43757,R_19,43757,1,R_19,1,R_19,0,R_19,8.0,R_19,8.0,R_19,20.08,R_19,28.08,R_19,1981736,R_19,54696,R_19,0,R_19,60224,R_19,2096656,R_19,1121592,R_19,387242,R_19,1508834,R_19,57908,R_19,36875,R_19,13127,R_19,107910,R_19,522876,R_19,2139620,R_19,218244,R_19,0,R_19,0,R_19,0,R_19,218244,R_19,111855,R_19,66605,R_19,36773,R_19,3828,R_19,28279,R_19,5996,R_19,0,R_19,31,R_19,13,R_19,44,R_19,131,R_19,5289,R_19,108393,R_19,19508,R_19,7722,R_19,120545,R_19,25913,R_19,10725,R_19,109820,R_19,12000,R_19,22725,R_19,132545,R_19,36224,R_19,36331,R_19,515,R_19,295,R_19,127,R_19,5152,R_19,4041,R_19,254,R_19,32,R_19,31795,R_19,15245,R_19,62648,2019,3,1,0,0,0,-90.1497,38.70222,17,119,30926,262966,21,21,4040.0,3007,1712,41180,0,A
